472,0.3196557549
473,0.2995359978
470,0.0840512768
471,0.1871230762
476,0.5508200662
477,0.1022201993
474,3.2013875131
475,0.118395988
478,1.8319053527
479,1.5116374147
